point_id_yr,year,taluk,heuristic_credit_score,risk_category,recommendation,predicted_ndvi,latitude,longitude
KOL_000_2019,2019,Kolar Gold Field,65.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8356640338897705,12.922048065189465,78.26461945645518
KOL_000_2020,2020,Kolar Gold Field,67.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8717420101165771,12.922048065189465,78.26461945645518
KOL_000_2021,2021,Kolar Gold Field,69.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9037376046180725,12.922048065189465,78.26461945645518
KOL_000_2022,2022,Kolar Gold Field,69.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.911439836025238,12.922048065189465,78.26461945645518
KOL_000_2023,2023,Kolar Gold Field,64.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8208639621734619,12.922048065189465,78.26461945645518
BAN_000_2019,2019,Bangalore-North,70.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8855135440826416,13.054956188728212,77.51798219536819
BAN_000_2020,2020,Bangalore-North,73.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9337427020072937,13.054956188728212,77.51798219536819
BAN_000_2021,2021,Bangalore-North,73.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9379607439041138,13.054956188728212,77.51798219536819
BAN_000_2022,2022,Bangalore-North,72.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9376953840255737,13.054956188728212,77.51798219536819
BAN_000_2023,2023,Bangalore-North,71.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9134640693664551,13.054956188728212,77.51798219536819
BAN_000_2019,2019,Bangalore-South,67.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8454269170761108,12.824533797703438,77.4708130517177
BAN_000_2020,2020,Bangalore-South,69.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9001238346099854,12.824533797703438,77.4708130517177
BAN_000_2021,2021,Bangalore-South,69.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9131395220756531,12.824533797703438,77.4708130517177
BAN_000_2022,2022,Bangalore-South,69.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9095296859741211,12.824533797703438,77.4708130517177
BAN_000_2023,2023,Bangalore-South,67.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8674875497817993,12.824533797703438,77.4708130517177
ANE_000_2019,2019,Anekal,63.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7334436774253845,12.814551990275891,77.65811873969703
ANE_000_2020,2020,Anekal,70.7,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8932185173034668,12.814551990275891,77.65811873969703
ANE_000_2021,2021,Anekal,71.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9042186141014099,12.814551990275891,77.65811873969703
ANE_000_2022,2022,Anekal,71.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9143670201301575,12.814551990275891,77.65811873969703
ANE_000_2023,2023,Anekal,64.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7471553087234497,12.814551990275891,77.65811873969703
BAN_001_2019,2019,Bangalore-East,53.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5429714322090149,12.980928216227394,77.74384104774144
BAN_001_2020,2020,Bangalore-East,57.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6176233291625977,12.980928216227394,77.74384104774144
BAN_001_2021,2021,Bangalore-East,58.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6418390870094299,12.980928216227394,77.74384104774144
BAN_001_2022,2022,Bangalore-East,60.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.668537974357605,12.980928216227394,77.74384104774144
BAN_001_2023,2023,Bangalore-East,55.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5838528275489807,12.980928216227394,77.74384104774144
NEL_000_2019,2019,Nelamangala,65.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8337101340293884,12.982908683421623,77.34480488522102
NEL_000_2020,2020,Nelamangala,68.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8838378190994263,12.982908683421623,77.34480488522102
NEL_000_2021,2021,Nelamangala,69.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9097086191177368,12.982908683421623,77.34480488522102
NEL_000_2022,2022,Nelamangala,69.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9082051515579224,12.982908683421623,77.34480488522102
NEL_000_2023,2023,Nelamangala,65.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8363854885101318,12.982908683421623,77.34480488522102
DOD_001_2019,2019,Doddaballapura,69.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.864865243434906,13.44169571568042,77.49330245350313
DOD_001_2020,2020,Doddaballapura,68.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8660011291503906,13.44169571568042,77.49330245350313
DOD_001_2021,2021,Doddaballapura,69.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8838531970977783,13.44169571568042,77.49330245350313
DOD_001_2022,2022,Doddaballapura,68.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8603762984275818,13.44169571568042,77.49330245350313
DOD_001_2023,2023,Doddaballapura,69.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8637820482254028,13.44169571568042,77.49330245350313
DEV_000_2019,2019,Devanahalli,66.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8558990359306335,13.335911908045905,77.7466068061315
DEV_000_2020,2020,Devanahalli,65.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8662835359573364,13.335911908045905,77.7466068061315
DEV_000_2021,2021,Devanahalli,66.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.902082622051239,13.335911908045905,77.7466068061315
DEV_000_2022,2022,Devanahalli,66.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.905788242816925,13.335911908045905,77.7466068061315
DEV_000_2023,2023,Devanahalli,66.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8611769676208496,13.335911908045905,77.7466068061315
HOS_001_2019,2019,Hoskote,71.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8916640877723694,13.077056084722605,77.88170703321046
HOS_001_2020,2020,Hoskote,72.0,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.900131106376648,13.077056084722605,77.88170703321046
HOS_001_2021,2021,Hoskote,71.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9073054790496826,13.077056084722605,77.88170703321046
HOS_001_2022,2022,Hoskote,71.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9110094904899597,13.077056084722605,77.88170703321046
HOS_001_2023,2023,Hoskote,70.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8851808905601501,13.077056084722605,77.88170703321046
KRI_000_2019,2019,Krishnarajpet,68.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7883350849151611,12.505257384463269,76.47729595141428
KRI_000_2020,2020,Krishnarajpet,69.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8051575422286987,12.505257384463269,76.47729595141428
KRI_000_2021,2021,Krishnarajpet,70.0,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8124416470527649,12.505257384463269,76.47729595141428
KRI_000_2022,2022,Krishnarajpet,70.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.814348042011261,12.505257384463269,76.47729595141428
KRI_000_2023,2023,Krishnarajpet,59.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5840632915496826,12.505257384463269,76.47729595141428
NAG_001_2019,2019,Nagamangala,71.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9421820044517517,12.753639529854636,76.75612794904463
NAG_001_2020,2020,Nagamangala,71.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9257944822311401,12.753639529854636,76.75612794904463
NAG_001_2021,2021,Nagamangala,73.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.960523247718811,12.753639529854636,76.75612794904463
NAG_001_2022,2022,Nagamangala,74.7,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9701464772224426,12.753639529854636,76.75612794904463
NAG_001_2023,2023,Nagamangala,71.4,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9278079867362976,12.753639529854636,76.75612794904463
PAN_000_2019,2019,Pandavpura,69.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.845670223236084,12.58034527971184,76.57105579149443
PAN_000_2020,2020,Pandavpura,68.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8150493502616882,12.58034527971184,76.57105579149443
PAN_000_2021,2021,Pandavpura,69.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8373114466667175,12.58034527971184,76.57105579149443
PAN_000_2022,2022,Pandavpura,73.4,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9083938002586365,12.58034527971184,76.57105579149443
PAN_000_2023,2023,Pandavpura,68.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8247696757316589,12.58034527971184,76.57105579149443
SRI_000_2019,2019,Srirangapatna,62.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7472680807113647,12.416999800283476,76.87881293002798
SRI_000_2020,2020,Srirangapatna,64.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7909163236618042,12.416999800283476,76.87881293002798
SRI_000_2021,2021,Srirangapatna,63.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7659138441085815,12.416999800283476,76.87881293002798
SRI_000_2022,2022,Srirangapatna,67.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8533627390861511,12.416999800283476,76.87881293002798
SRI_000_2023,2023,Srirangapatna,64.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8095490336418152,12.416999800283476,76.87881293002798
MAN_000_2019,2019,Mandya,75.2,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9063225388526917,12.660160850547738,76.87709432306544
MAN_000_2020,2020,Mandya,74.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9035475850105286,12.660160850547738,76.87709432306544
MAN_000_2021,2021,Mandya,72.0,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8509165644645691,12.660160850547738,76.87709432306544
MAN_000_2022,2022,Mandya,72.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8663439750671387,12.660160850547738,76.87709432306544
MAN_000_2023,2023,Mandya,74.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9089657068252563,12.660160850547738,76.87709432306544
MAD_000_2019,2019,Maddur,68.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.818426787853241,12.706207812782344,76.97900024453403
MAD_000_2020,2020,Maddur,72.7,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8886758089065552,12.706207812782344,76.97900024453403
MAD_000_2021,2021,Maddur,73.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8941166996955872,12.706207812782344,76.97900024453403
MAD_000_2022,2022,Maddur,73.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9005299210548401,12.706207812782344,76.97900024453403
MAD_000_2023,2023,Maddur,71.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8700032830238342,12.706207812782344,76.97900024453403
MAL_000_2019,2019,Malavalli,70.7,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8670523166656494,12.446199111497544,77.1920925630771
MAL_000_2020,2020,Malavalli,70.7,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8633027076721191,12.446199111497544,77.1920925630771
MAL_000_2021,2021,Malavalli,72.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9078933596611023,12.446199111497544,77.1920925630771
MAL_000_2022,2022,Malavalli,72.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9086410999298096,12.446199111497544,77.1920925630771
MAL_000_2023,2023,Malavalli,69.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8326727151870728,12.446199111497544,77.1920925630771
SAK_000_2019,2019,Sakleshpura,93.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9697866439819336,12.778499125190516,75.62992675829813
SAK_000_2020,2020,Sakleshpura,93.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9688683152198792,12.778499125190516,75.62992675829813
SAK_000_2021,2021,Sakleshpura,93.2,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9680321216583252,12.778499125190516,75.62992675829813
SAK_000_2022,2022,Sakleshpura,93.2,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9689275026321411,12.778499125190516,75.62992675829813
SAK_000_2023,2023,Sakleshpura,92.7,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9686321020126343,12.778499125190516,75.62992675829813
BEL_000_2019,2019,Belur,72.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.7797161936759949,13.152456219985686,76.06083396389543
BEL_000_2020,2020,Belur,74.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8070927262306213,13.152456219985686,76.06083396389543
BEL_000_2021,2021,Belur,74.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.811676561832428,13.152456219985686,76.06083396389543
BEL_000_2022,2022,Belur,76.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.858410120010376,13.152456219985686,76.06083396389543
BEL_000_2023,2023,Belur,69.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7435435652732849,13.152456219985686,76.06083396389543
ARS_000_2019,2019,Arsikere,55.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5946598052978516,13.296835017050558,76.11670968908986
ARS_000_2020,2020,Arsikere,59.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6677309274673462,13.296835017050558,76.11670968908986
ARS_000_2021,2021,Arsikere,61.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7186570763587952,13.296835017050558,76.11670968908986
ARS_000_2022,2022,Arsikere,61.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7074052691459656,13.296835017050558,76.11670968908986
ARS_000_2023,2023,Arsikere,53.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5618492364883423,13.296835017050558,76.11670968908986
